% ITASE_2000_4					
% Water isotope data from the University of Washington					
% Eric J. Steig and David P. Schneider					
%					
% Citation:					
% Steig EJ, Ding Q, White JCW, Kuettel M, Rupper SB, Neumann TA, Neff PD,					
% Gallant AJE, Mayewski PA, Taylor KC, Hoffmann G, Dixon DA, Schoenemann S, Markle BM, 					
% Schneider DP, Fudge TJ, Schauer AJ, Teel RP, Vaughn B, Burgener L, Williams J,					
% Korotkikh E. Recent climate and ice-sheet changes in West Antarctica compared					
% with the past 2000 years. Nature Geoscience 6: 372-375, doi: 10.1038/NGEO1778 (2013).					
%					
% Depths are given in meters. Age in calendar years.					
% Ages refer to nominal Jan 1st (that is, 2000.0 means midnight of Dec 31, 1999)					
%					
% Isotope ratios are normalized on the V-SMOW / SLAP scale.					
% Precision is <0.1 per mil and <1 per mil for d18O and delD, respectively.  Analysis via CO2 equilibration (d18O), reduction on Cr (dD) or laser spectroscopy (dD).					
%					
% Core ITASE_2000_4, Location 120.0764 W, 78.0829 S, elevation 1697 m					
% Core depth = 58 m.  Analyzed to 20 m.					
%					
% Depth_top	Depth_bottom	Age_top	Age_bottom	dD (per mil)	d18O (per mil)
48.62256522	48.64332609	1839.9333	1839.8667	999999	-33.156343
48.64332609	48.66408696	1839.8667	1839.8	999999	-33.238461
48.66408696	48.68484783	1839.8	1839.7333	999999	-33.441527
48.68484783	48.7056087	1839.7333	1839.6667	999999	-33.594544
48.7056087	48.72636957	1839.6667	1839.6	999999	-33.780857
48.72636957	48.74713043	1839.6	1839.5333	999999	-33.816379
48.74713043	48.7678913	1839.5333	1839.4667	999999	-33.861243
48.7678913	48.78865217	1839.4667	1839.4	999999	-33.794651
48.78865217	48.80941304	1839.4	1839.3333	999999	-33.666515
48.80941304	48.83017391	1839.3333	1839.2667	999999	-33.463401
48.83017391	48.85093478	1839.2667	1839.2	999999	-33.33213
48.85093478	48.87169565	1839.2	1839.1333	999999	-33.142194
48.87169565	48.89245652	1839.1333	1839.0667	999999	-33.026981
48.89245652	48.91321739	1839.0667	1839	999999	-32.932751
48.91321739	48.93397826	1839	1838.9	999999	-32.948749
48.93397826	48.95473913	1838.9	1838.8	999999	-32.82832
48.95473913	48.9755	1838.8	1838.7	999999	-32.945097
48.9755	48.99626087	1838.7	1838.6	999999	-32.779223
48.99626087	49.01702174	1838.6	1838.5	999999	-32.916459
49.01702174	49.03778261	1838.5	1838.4	999999	-32.96143
49.03778261	49.05854348	1838.4	1838.3	999999	-33.020671
49.05854348	49.07930435	1838.3	1838.2	999999	-33.002055
49.07930435	49.10006522	1838.2	1838.1	999999	-32.952603
49.10006522	49.12082609	1838.1	1838	999999	-32.977821
49.12082609	49.14158696	1838	1837.9091	999999	-32.975184
49.14158696	49.16234783	1837.9091	1837.8182	999999	-33.146949
49.16234783	49.1831087	1837.8182	1837.7273	999999	-33.306171
49.1831087	49.20386957	1837.7273	1837.6364	999999	-33.444154
49.20386957	49.22463043	1837.6364	1837.5455	999999	-33.723072
49.22463043	49.2453913	1837.5455	1837.4545	999999	-33.962331
49.2453913	49.26615217	1837.4545	1837.3636	999999	-34.181345
49.26615217	49.28691304	1837.3636	1837.2727	999999	-34.356106
49.28691304	49.30767391	1837.2727	1837.1818	999999	-34.635369
49.30767391	49.32843478	1837.1818	1837.0909	999999	-34.720667
49.32843478	49.34919565	1837.0909	1837	999999	-34.816092
49.34919565	49.36995652	1837	1836.875	999999	-34.797541
49.36995652	49.39071739	1836.875	1836.75	999999	-34.531287
49.39071739	49.41147826	1836.75	1836.625	999999	-34.12002
49.41147826	49.43223913	1836.625	1836.5	999999	-33.932256
49.43223913	49.453	1836.5	1836.375	999999	-33.311987
49.453	49.47027273	1836.375	1836.25	999999	-33.318722
49.47027273	49.48754545	1836.25	1836.125	999999	-33.257217
49.48754545	49.50481818	1836.125	1836	999999	-32.734972
49.50481818	49.52209091	1836	1835.9412	999999	-32.893022
49.52209091	49.53936364	1835.9412	1835.8824	999999	-33.041371
49.53936364	49.55663636	1835.8824	1835.8235	999999	-33.099407
49.55663636	49.57390909	1835.8235	1835.7647	999999	-32.797472
49.57390909	49.59118182	1835.7647	1835.7059	999999	-32.672009
49.59118182	49.60845455	1835.7059	1835.6471	999999	-32.725895
49.60845455	49.62572727	1835.6471	1835.5882	999999	-32.788251
49.62572727	49.643	1835.5882	1835.5294	999999	-32.879249
49.643	49.66027273	1835.5294	1835.4706	999999	-32.744631
49.66027273	49.67754545	1835.4706	1835.4118	999999	-32.544654
49.67754545	49.69481818	1835.4118	1835.3529	999999	-32.45685
49.69481818	49.71209091	1835.3529	1835.2941	999999	-32.27314
49.71209091	49.72936364	1835.2941	1835.2353	999999	-32.109311
49.72936364	49.74663636	1835.2353	1835.1765	999999	-31.925227
49.74663636	49.76390909	1835.1765	1835.1176	999999	-31.724726
49.76390909	49.78118182	1835.1176	1835.0588	999999	-31.597182
49.78118182	49.79845455	1835.0588	1835	999999	-31.548783
49.79845455	49.81572727	1835	1834.9444	999999	-31.513872
49.81572727	49.833	1834.9444	1834.8889	999999	-31.455826
49.833	49.85027273	1834.8889	1834.8333	999999	-31.381269
49.85027273	49.86754545	1834.8333	1834.7778	999999	-31.444892
49.86754545	49.88481818	1834.7778	1834.7222	999999	-30.792625
49.88481818	49.90209091	1834.7222	1834.6667	999999	-31.362701
49.90209091	49.91936364	1834.6667	1834.6111	999999	-31.296457
49.91936364	49.93663636	1834.6111	1834.5556	999999	-31.234852
49.93663636	49.95390909	1834.5556	1834.5	999999	-30.94199
49.95390909	49.97118182	1834.5	1834.4444	999999	-31.275137
49.97118182	49.98845455	1834.4444	1834.3889	999999	-31.30721
49.98845455	50.00572727	1834.3889	1834.3333	999999	-31.17029
50.00572727	50.023	1834.3333	1834.2778	999999	-30.776094
50.023	50.04027273	1834.2778	1834.2222	999999	-29.783965
50.04027273	50.05754545	1834.2222	1834.1667	999999	-31.222389
50.05754545	50.07481818	1834.1667	1834.1111	999999	-31.662729
50.07481818	50.09209091	1834.1111	1834.0556	999999	-31.291146
50.09209091	50.10936364	1834.0556	1834	999999	-31.790799
50.10936364	50.12663636	1834	1833.9	999999	-31.128256
50.12663636	50.14390909	1833.9	1833.8	999999	-30.860004
50.14390909	50.16118182	1833.8	1833.7	999999	-31.836245
50.16118182	50.17845455	1833.7	1833.6	999999	-31.81728
50.17845455	50.19572727	1833.6	1833.5	999999	-32.442327
50.19572727	50.213	1833.5	1833.4	999999	-32.54432
50.213	50.23027273	1833.4	1833.3	999999	-31.804457
50.23027273	50.24754545	1833.3	1833.2	999999	-32.773749
50.24754545	50.26481818	1833.2	1833.1	999999	-33.082573
50.26481818	50.28209091	1833.1	1833	999999	-33.198844
50.28209091	50.29936364	1833	1832.9167	999999	-33.321613
50.29936364	50.31663636	1832.9167	1832.8333	999999	-33.223041
50.31663636	50.33390909	1832.8333	1832.75	999999	-33.267311
50.33390909	50.35118182	1832.75	1832.6667	999999	-32.802782
50.35118182	50.36845455	1832.6667	1832.5833	999999	-33.756771
50.36845455	50.38572727	1832.5833	1832.5	999999	-33.830176
50.38572727	50.403	1832.5	1832.4167	999999	-33.940853
50.403	50.423	1832.4167	1832.3333	999999	-34.226995
50.423	50.443	1832.3333	1832.25	999999	-34.381503
50.443	50.463	1832.25	1832.1667	999999	-34.525297
50.463	50.483	1832.1667	1832.0833	999999	-34.667975
50.483	50.503	1832.0833	1832	999999	-34.732764
50.503	50.523	1832	1831.9286	999999	-34.913515
50.523	50.543	1831.9286	1831.8571	999999	-35.024055
50.543	50.563	1831.8571	1831.7857	999999	-35.151838
50.563	50.583	1831.7857	1831.7143	999999	-35.215836
50.583	50.603	1831.7143	1831.6429	999999	-35.3351
50.603	50.623	1831.6429	1831.5714	999999	-35.406474
50.623	50.643	1831.5714	1831.5	999999	-35.364455
50.643	50.663	1831.5	1831.4286	999999	-35.176418
50.663	50.683	1831.4286	1831.3571	999999	-35.073633
50.683	50.703	1831.3571	1831.2857	999999	-34.875691
50.703	50.723	1831.2857	1831.2143	999999	-34.525014
50.723	50.743	1831.2143	1831.1429	999999	-34.338279
50.743	50.763	1831.1429	1831.0714	999999	-34.162025
50.763	50.783	1831.0714	1831	999999	-33.964143
50.783	50.803	1831	1830.9167	999999	-33.794303
50.803	50.823	1830.9167	1830.8333	999999	-33.67673
50.823	50.843	1830.8333	1830.75	999999	-33.57543
50.843	50.863	1830.75	1830.6667	999999	-33.570896
50.863	50.883	1830.6667	1830.5833	999999	-33.573882
50.883	50.903	1830.5833	1830.5	999999	-33.65732
50.903	50.923	1830.5	1830.4167	999999	-33.693582
50.923	50.943	1830.4167	1830.3333	999999	-33.798779
50.943	50.963	1830.3333	1830.25	999999	-33.995258
50.963	50.983	1830.25	1830.1667	999999	-34.046262
50.983	51.003	1830.1667	1830.0833	999999	-34.29095
51.003	51.023	1830.0833	1830	999999	-34.530685
51.023	51.043	1830	1829.9333	999999	-34.897892
51.043	51.063	1829.9333	1829.8667	999999	-35.070144
51.063	51.083	1829.8667	1829.8	999999	-35.273908
51.083	51.103	1829.8	1829.7333	999999	-35.384436
51.103	51.123	1829.7333	1829.6667	999999	-35.488091
51.123	51.143	1829.6667	1829.6	999999	-35.539687
51.143	51.163	1829.6	1829.5333	999999	-34.31684
51.163	51.183	1829.5333	1829.4667	999999	-35.439124
51.183	51.203	1829.4667	1829.4	999999	-30.541605
51.203	51.223	1829.4	1829.3333	999999	-30.741669
51.223	51.243	1829.3333	1829.2667	999999	-32.628153
51.243	51.263	1829.2667	1829.2	999999	-34.296689
51.263	51.283	1829.2	1829.1333	999999	-33.007332
51.283	51.303	1829.1333	1829.0667	999999	-33.540373
51.303	51.323	1829.0667	1829	999999	-33.915276
51.323	51.343	1829	1828.9091	999999	-32.917732
51.343	51.3634898	1828.9091	1828.8182	999999	-29.371862
51.3634898	51.38397959	1828.8182	1828.7273	999999	-32.247162
51.38397959	51.40446939	1828.7273	1828.6364	999999	-32.42471
51.40446939	51.42495918	1828.6364	1828.5455	999999	-31.986181
51.42495918	51.44544898	1828.5455	1828.4545	999999	-32.487854
51.44544898	51.46593878	1828.4545	1828.3636	999999	-31.278866
51.46593878	51.48642857	1828.3636	1828.2727	999999	-33.179549
51.48642857	51.50691837	1828.2727	1828.1818	999999	-33.046633
51.50691837	51.52740816	1828.1818	1828.0909	999999	-32.967149
51.52740816	51.54789796	1828.0909	1828	999999	-32.953305
51.54789796	51.56838776	1828	1827.9167	999999	-33.005367
51.56838776	51.58887755	1827.9167	1827.8333	999999	-32.983244
51.58887755	51.60936735	1827.8333	1827.75	999999	-33.080466
51.60936735	51.62985714	1827.75	1827.6667	999999	-33.174442
51.62985714	51.65034694	1827.6667	1827.5833	999999	-33.233787
51.65034694	51.67083673	1827.5833	1827.5	999999	-33.175979
51.67083673	51.69132653	1827.5	1827.4167	999999	-33.111375
51.69132653	51.71181633	1827.4167	1827.3333	999999	-33.011187
51.71181633	51.73230612	1827.3333	1827.25	999999	-32.817838
51.73230612	51.75279592	1827.25	1827.1667	999999	-32.64056
51.75279592	51.77328571	1827.1667	1827.0833	999999	-32.4952
51.77328571	51.79377551	1827.0833	1827	999999	-32.231566
51.79377551	51.81426531	1827	1826.9167	999999	-31.829671
51.81426531	51.8347551	1826.9167	1826.8333	999999	-31.857628
51.8347551	51.8552449	1826.8333	1826.75	999999	-32.471722
51.8552449	51.87573469	1826.75	1826.6667	999999	-31.654006
51.87573469	51.89622449	1826.6667	1826.5833	999999	-32.266982
51.89622449	51.91671429	1826.5833	1826.5	999999	-32.629421
51.91671429	51.93720408	1826.5	1826.4167	999999	-32.163646
51.93720408	51.95769388	1826.4167	1826.3333	999999	-32.210219
51.95769388	51.97818367	1826.3333	1826.25	999999	-32.081108
51.97818367	51.99867347	1826.25	1826.1667	999999	-32.23212
51.99867347	52.01916327	1826.1667	1826.0833	999999	-32.229603
52.01916327	52.03965306	1826.0833	1826	999999	-31.342287
52.03965306	52.06014286	1826	1825.9167	999999	-31.732053
52.06014286	52.08063265	1825.9167	1825.8333	999999	-31.920078
52.08063265	52.10112245	1825.8333	1825.75	999999	-30.4393
52.10112245	52.12161224	1825.75	1825.6667	999999	-29.868135
52.12161224	52.14210204	1825.6667	1825.5833	999999	-31.650759
52.14210204	52.16259184	1825.5833	1825.5	999999	-31.933468
52.16259184	52.18308163	1825.5	1825.4167	999999	-31.524237
52.18308163	52.20357143	1825.4167	1825.3333	999999	-31.294371
52.20357143	52.22406122	1825.3333	1825.25	999999	-31.578763
52.22406122	52.24455102	1825.25	1825.1667	999999	-31.157782
52.24455102	52.26504082	1825.1667	1825.0833	999999	-31.423785
52.26504082	52.28553061	1825.0833	1825	999999	-31.568801
52.28553061	52.30602041	1825	1824.9286	999999	-31.027949
52.30602041	52.3265102	1824.9286	1824.8571	999999	-30.889335
52.3265102	52.347	1824.8571	1824.7857	999999	-32.079129
52.347	52.3682766	1824.7857	1824.7143	999999	-32.146516
52.3682766	52.38955319	1824.7143	1824.6429	999999	-32.628681
52.38955319	52.41082979	1824.6429	1824.5714	999999	-32.939014
52.41082979	52.43210638	1824.5714	1824.5	999999	-33.232027
52.43210638	52.45338298	1824.5	1824.4286	999999	-33.359928
52.45338298	52.47465957	1824.4286	1824.3571	999999	-33.565518
52.47465957	52.49593617	1824.3571	1824.2857	999999	-33.470684
52.49593617	52.51721277	1824.2857	1824.2143	999999	-33.145573
52.51721277	52.53848936	1824.2143	1824.1429	999999	-32.936407
52.53848936	52.55976596	1824.1429	1824.0714	999999	-32.700328
52.55976596	52.58104255	1824.0714	1824	999999	-32.42294
52.58104255	52.60231915	1824	1823.9167	999999	-32.146468
52.60231915	52.62359574	1823.9167	1823.8333	999999	-31.912178
52.62359574	52.64487234	1823.8333	1823.75	999999	-31.793961
52.64487234	52.66614894	1823.75	1823.6667	999999	-31.958606
52.66614894	52.68742553	1823.6667	1823.5833	999999	-33.461321
52.68742553	52.70870213	1823.5833	1823.5	999999	-34.483975
52.70870213	52.72997872	1823.5	1823.4167	999999	-34.761315
52.72997872	52.75125532	1823.4167	1823.3333	999999	-34.852985
52.75125532	52.77253191	1823.3333	1823.25	999999	-35.066483
52.77253191	52.79380851	1823.25	1823.1667	999999	-35.049625
52.79380851	52.81508511	1823.1667	1823.0833	999999	-35.101815
52.81508511	52.8363617	1823.0833	1823	999999	-35.001379
52.8363617	52.8576383	1823	1822.9	999999	-34.998781
52.8576383	52.87891489	1822.9	1822.8	999999	-34.746637
52.87891489	52.90019149	1822.8	1822.7	999999	-34.159395
52.90019149	52.92146809	1822.7	1822.6	999999	-33.946512
52.92146809	52.94274468	1822.6	1822.5	999999	-33.740364
52.94274468	52.96402128	1822.5	1822.4	999999	-33.433307
52.96402128	52.98529787	1822.4	1822.3	999999	-33.179944
52.98529787	53.00657447	1822.3	1822.2	999999	-32.950527
53.00657447	53.02785106	1822.2	1822.1	999999	-32.717228
53.02785106	53.04912766	1822.1	1822	999999	-32.508834
53.04912766	53.07040426	1822	1821.9167	999999	-32.481639
53.07040426	53.09168085	1821.9167	1821.8333	999999	-32.370079
53.09168085	53.11295745	1821.8333	1821.75	999999	-32.276707
53.11295745	53.13423404	1821.75	1821.6667	999999	-32.317634
53.13423404	53.15551064	1821.6667	1821.5833	999999	-32.586576
53.15551064	53.17678723	1821.5833	1821.5	999999	-32.751151
53.17678723	53.19806383	1821.5	1821.4167	999999	-32.979972
53.19806383	53.21934043	1821.4167	1821.3333	999999	-33.213546
53.21934043	53.24061702	1821.3333	1821.25	999999	-33.630356
53.24061702	53.26189362	1821.25	1821.1667	999999	-33.801377
53.26189362	53.28317021	1821.1667	1821.0833	999999	-33.999313
53.28317021	53.30444681	1821.0833	1821	999999	-34.136749
53.30444681	53.3257234	1821	1820.9286	999999	-34.218486
53.3257234	53.347	1820.9286	1820.8571	999999	-34.334721
53.347	53.36295238	1820.8571	1820.7857	999999	-34.38662
53.36295238	53.37890476	1820.7857	1820.7143	999999	-34.498928
53.37890476	53.39485714	1820.7143	1820.6429	999999	-34.486445
53.39485714	53.41080952	1820.6429	1820.5714	999999	-34.480805
53.41080952	53.4267619	1820.5714	1820.5	999999	-34.478512
53.4267619	53.44271429	1820.5	1820.4286	999999	-34.433211
53.44271429	53.45866667	1820.4286	1820.3571	999999	-34.36575
53.45866667	53.47461905	1820.3571	1820.2857	999999	-34.256933
53.47461905	53.49057143	1820.2857	1820.2143	999999	-34.099084
53.49057143	53.50652381	1820.2143	1820.1429	999999	-34.088948
53.50652381	53.52247619	1820.1429	1820.0714	999999	-33.967622
53.52247619	53.53842857	1820.0714	1820	999999	-33.91102
53.53842857	53.55438095	1820	1819.9167	999999	-33.80849
53.55438095	53.57033333	1819.9167	1819.8333	999999	-33.795116
53.57033333	53.58628571	1819.8333	1819.75	999999	-33.71248
53.58628571	53.6022381	1819.75	1819.6667	999999	-33.709415
53.6022381	53.61819048	1819.6667	1819.5833	999999	-33.61317
53.61819048	53.63414286	1819.5833	1819.5	999999	-33.639682
53.63414286	53.65009524	1819.5	1819.4167	999999	-33.665148
53.65009524	53.66604762	1819.4167	1819.3333	999999	-33.67805
53.66604762	53.682	1819.3333	1819.25	999999	-33.67263
53.682	53.69795238	1819.25	1819.1667	999999	-33.766933
53.69795238	53.71390476	1819.1667	1819.0833	999999	-33.754622
53.71390476	53.72985714	1819.0833	1819	999999	-33.795824
53.72985714	53.74580952	1819	1818.9286	999999	-33.921454
53.74580952	53.7617619	1818.9286	1818.8571	999999	-34.0374
53.7617619	53.77771429	1818.8571	1818.7857	999999	-34.188767
53.77771429	53.79366667	1818.7857	1818.7143	999999	-34.342926
53.79366667	53.80961905	1818.7143	1818.6429	999999	-34.442398
53.80961905	53.82557143	1818.6429	1818.5714	999999	-34.650119
53.82557143	53.84152381	1818.5714	1818.5	999999	-34.685877
53.84152381	53.85747619	1818.5	1818.4286	999999	-34.670782
53.85747619	53.87342857	1818.4286	1818.3571	999999	-34.791875
53.87342857	53.88938095	1818.3571	1818.2857	999999	-34.779483
53.88938095	53.90533333	1818.2857	1818.2143	999999	-34.846573
53.90533333	53.92128571	1818.2143	1818.1429	999999	-34.848317
53.92128571	53.9372381	1818.1429	1818.0714	999999	-34.850934
53.9372381	53.95319048	1818.0714	1818	999999	-34.811238
53.95319048	53.96914286	1818	1817.9412	999999	-34.836714
53.96914286	53.98509524	1817.9412	1817.8824	999999	-34.851574
53.98509524	54.00104762	1817.8824	1817.8235	999999	-34.780901
54.00104762	54.017	1817.8235	1817.7647	999999	-34.773481
54.017	54.03295238	1817.7647	1817.7059	999999	-34.750609
54.03295238	54.04890476	1817.7059	1817.6471	999999	-34.720951
54.04890476	54.06485714	1817.6471	1817.5882	999999	-34.650809
54.06485714	54.08080952	1817.5882	1817.5294	999999	-34.441427
54.08080952	54.0967619	1817.5294	1817.4706	999999	-34.518903
54.0967619	54.11271429	1817.4706	1817.4118	999999	-34.228734
54.11271429	54.12866667	1817.4118	1817.3529	999999	-33.892413
54.12866667	54.14461905	1817.3529	1817.2941	999999	-33.66061
54.14461905	54.16057143	1817.2941	1817.2353	999999	-33.434478
54.16057143	54.17652381	1817.2353	1817.1765	999999	-33.29463
54.17652381	54.19247619	1817.1765	1817.1176	999999	-33.169149
54.19247619	54.20842857	1817.1176	1817.0588	999999	-32.849671
54.20842857	54.22438095	1817.0588	1817	999999	-33.06945
54.22438095	54.24033333	1817	1816.9412	999999	-32.934058
54.24033333	54.25628571	1816.9412	1816.8824	999999	-32.880102
54.25628571	54.2722381	1816.8824	1816.8235	999999	-32.863136
54.2722381	54.28819048	1816.8235	1816.7647	999999	-32.809618
54.28819048	54.30414286	1816.7647	1816.7059	999999	-32.914381
54.30414286	54.32009524	1816.7059	1816.6471	999999	-33.083366
54.32009524	54.33604762	1816.6471	1816.5882	999999	-33.203321
54.33604762	54.352	1816.5882	1816.5294	999999	-33.249291
54.352	54.37344444	1816.5294	1816.4706	999999	-33.403633
54.37344444	54.39488889	1816.4706	1816.4118	999999	-34.054084
54.39488889	54.41633333	1816.4118	1816.3529	999999	-34.303274
54.41633333	54.43777778	1816.3529	1816.2941	999999	-34.459736
54.43777778	54.45922222	1816.2941	1816.2353	999999	-34.689483
54.45922222	54.48066667	1816.2353	1816.1765	999999	-34.850783
54.48066667	54.50211111	1816.1765	1816.1176	999999	-34.887464
54.50211111	54.52355556	1816.1176	1816.0588	999999	-34.450917
54.52355556	54.545	1816.0588	1816	999999	-34.768637
54.545	54.56644444	1816	1815.9167	999999	-34.859779
54.56644444	54.58788889	1815.9167	1815.8333	999999	-34.917249
54.58788889	54.60933333	1815.8333	1815.75	999999	-34.971758
54.60933333	54.63077778	1815.75	1815.6667	999999	-35.036743
54.63077778	54.65222222	1815.6667	1815.5833	999999	-34.973737
54.65222222	54.67366667	1815.5833	1815.5	999999	-35.021197
54.67366667	54.69511111	1815.5	1815.4167	999999	-34.735557
54.69511111	54.71655556	1815.4167	1815.3333	999999	-34.531412
54.71655556	54.738	1815.3333	1815.25	999999	-34.260008
54.738	54.75944444	1815.25	1815.1667	999999	-33.943418
54.75944444	54.78088889	1815.1667	1815.0833	999999	-33.596037
54.78088889	54.80233333	1815.0833	1815	999999	-33.244738
54.80233333	54.82377778	1815	1814.9	999999	-33.111209
54.82377778	54.84522222	1814.9	1814.8	999999	-33.004471
54.84522222	54.86666667	1814.8	1814.7	999999	-33.01244
54.86666667	54.88811111	1814.7	1814.6	999999	-33.047594
54.88811111	54.90955556	1814.6	1814.5	999999	-33.17085
54.90955556	54.931	1814.5	1814.4	999999	-33.21629
54.931	54.95244444	1814.4	1814.3	999999	-33.368173
54.95244444	54.97388889	1814.3	1814.2	999999	-33.457596
54.97388889	54.99533333	1814.2	1814.1	999999	-33.515195
54.99533333	55.01677778	1814.1	1814	999999	-33.582387
55.01677778	55.03822222	1814	1813.9	999999	-33.577583
55.03822222	55.05966667	1813.9	1813.8	999999	-33.563034
55.05966667	55.08111111	1813.8	1813.7	999999	-33.503942
55.08111111	55.10255556	1813.7	1813.6	999999	-33.362472
55.10255556	55.124	1813.6	1813.5	999999	-33.263146
55.124	55.14544444	1813.5	1813.4	999999	-32.998674
55.14544444	55.16688889	1813.4	1813.3	999999	-32.897267
55.16688889	55.18833333	1813.3	1813.2	999999	-32.648947
55.18833333	55.20977778	1813.2	1813.1	999999	-32.295942
55.20977778	55.23122222	1813.1	1813	999999	-32.076252
55.23122222	55.25266667	1813	1812.8889	999999	-32.01482
55.25266667	55.27411111	1812.8889	1812.7778	999999	-31.896695
55.27411111	55.29555556	1812.7778	1812.6667	999999	-31.729541
55.29555556	55.317	1812.6667	1812.5556	999999	-31.583418
55.317	55.34086364	1812.5556	1812.4444	999999	-31.587883
55.34086364	55.36472727	1812.4444	1812.3333	999999	-31.557566
55.36472727	55.38859091	1812.3333	1812.2222	999999	-31.689335
55.38859091	55.41245455	1812.2222	1812.1111	999999	-31.849837
55.41245455	55.43631818	1812.1111	1812	999999	-32.073837
55.43631818	55.46018182	1812	1811.8571	999999	-32.307154
55.46018182	55.48404545	1811.8571	1811.7143	999999	-32.613353
55.48404545	55.50790909	1811.7143	1811.5714	999999	-33.00395
55.50790909	55.53177273	1811.5714	1811.4286	999999	-33.35341
55.53177273	55.55563636	1811.4286	1811.2857	999999	-33.94735
55.55563636	55.5795	1811.2857	1811.1429	999999	-34.377104
55.5795	55.60336364	1811.1429	1811	999999	-34.670339
55.60336364	55.62722727	1811	1810.8333	999999	-34.951138
55.62722727	55.65109091	1810.8333	1810.6667	999999	-35.001532
55.65109091	55.67495455	1810.6667	1810.5	999999	-34.974124
55.67495455	55.69881818	1810.5	1810.3333	999999	-34.816129
55.69881818	55.72268182	1810.3333	1810.1667	999999	-34.544822
55.72268182	55.74654545	1810.1667	1810	999999	-34.25906
55.74654545	55.77040909	1810	1809.8333	999999	-33.984755
55.77040909	55.79427273	1809.8333	1809.6667	999999	-33.728627
55.79427273	55.81813636	1809.6667	1809.5	999999	-33.706617
55.81813636	55.842	1809.5	1809.3333	999999	-33.734397
55.842	55.86586364	1809.3333	1809.1667	999999	-33.859046
55.86586364	55.88972727	1809.1667	1809	999999	-33.923171
55.88972727	55.91359091	1809	1808.9	999999	-34.124477
55.91359091	55.93745455	1808.9	1808.8	999999	-34.354514
55.93745455	55.96131818	1808.8	1808.7	999999	-34.653591
55.96131818	55.98518182	1808.7	1808.6	999999	-34.963164
55.98518182	56.00904545	1808.6	1808.5	999999	-35.058754
56.00904545	56.03290909	1808.5	1808.4	999999	-35.232878
56.03290909	56.05677273	1808.4	1808.3	999999	-35.318645
56.05677273	56.08063636	1808.3	1808.2	999999	-35.356511
56.08063636	56.1045	1808.2	1808.1	999999	-35.289504
56.1045	56.12836364	1808.1	1808	999999	-35.234101
56.12836364	56.15222727	1808	1807.8889	999999	-35.067152
56.15222727	56.17609091	1807.8889	1807.7778	999999	-35.042183
56.17609091	56.19995455	1807.7778	1807.6667	999999	-34.982603
56.19995455	56.22381818	1807.6667	1807.5556	999999	-34.99974
56.22381818	56.24768182	1807.5556	1807.4444	999999	-35.011059
56.24768182	56.27154545	1807.4444	1807.3333	999999	-33.031855
56.27154545	56.29540909	1807.3333	1807.2222	999999	-32.878941
56.29540909	56.31927273	1807.2222	1807.1111	999999	-32.594047
56.31927273	56.34313636	1807.1111	1807	999999	-32.519648
56.34313636	56.367	1807	1806.9	999999	-33.757125
56.367	56.39057143	1806.9	1806.8	999999	-32.60868
56.39057143	56.41414286	1806.8	1806.7	999999	-33.86139
56.41414286	56.43771429	1806.7	1806.6	999999	-33.729166
56.43771429	56.46128571	1806.6	1806.5	999999	-33.989406
56.46128571	56.48485714	1806.5	1806.4	999999	-34.290853
56.48485714	56.50842857	1806.4	1806.3	999999	-34.651741
56.50842857	56.532	1806.3	1806.2	999999	-34.32925
56.532	56.55557143	1806.2	1806.1	999999	-33.990384
56.55557143	56.57914286	1806.1	1806	999999	-34.143792
56.57914286	56.60271429	1806	1805.875	999999	-33.076378
56.60271429	56.62628571	1805.875	1805.75	999999	-34.443834
56.62628571	56.64985714	1805.75	1805.625	999999	-34.606736
56.64985714	56.67342857	1805.625	1805.5	999999	-35.078975
56.67342857	56.697	1805.5	1805.375	999999	-34.861421
56.697	56.72057143	1805.375	1805.25	999999	-34.918668
56.72057143	56.74414286	1805.25	1805.125	999999	-34.634044
56.74414286	56.76771429	1805.125	1805	999999	-34.122732
56.76771429	56.79128571	1805	1804.9091	999999	-34.318607
56.79128571	56.81485714	1804.9091	1804.8182	999999	-34.221566
56.81485714	56.83842857	1804.8182	1804.7273	999999	-33.363243
56.83842857	56.862	1804.7273	1804.6364	999999	-33.6923
56.862	56.88557143	1804.6364	1804.5455	999999	-33.985161
56.88557143	56.90914286	1804.5455	1804.4545	999999	-34.218334
56.90914286	56.93271429	1804.4545	1804.3636	999999	-34.543459
56.93271429	56.95628571	1804.3636	1804.2727	999999	-33.644723
56.95628571	56.97985714	1804.2727	1804.1818	999999	-34.252315
56.97985714	57.00342857	1804.1818	1804.0909	999999	-33.360917
57.00342857	57.027	1804.0909	1804	999999	-32.996239
57.027	57.05057143	1804	1803.9	999999	-31.366456
57.05057143	57.07414286	1803.9	1803.8	999999	-31.256956
57.07414286	57.09771429	1803.8	1803.7	999999	-30.341102
57.09771429	57.12128571	1803.7	1803.6	999999	-30.711624
57.12128571	57.14485714	1803.6	1803.5	999999	-30.504212
57.14485714	57.16842857	1803.5	1803.4	999999	-30.600849
57.16842857	57.192	1803.4	1803.3	999999	-30.469686
57.192	57.21557143	1803.3	1803.2	999999	-30.694573
57.21557143	57.23914286	1803.2	1803.1	999999	-30.960544
57.23914286	57.26271429	1803.1	1803	999999	-30.722487
57.26271429	57.28628571	1803	1802.8889	999999	-31.288481
